hms	stf	rlg	country	region	region_name	weight
0.20666154167460477	4.956469430002887	4.639947983051349	UKRAINE	UA01		180.1274217506615
0.6895772504497275	5.891261556200954	5.346683084552039	PORTUGAL	PT16	CENTRO	177.62394075156502
0.9020556557074972	7.137924371046264	4.266646875842617	SPAIN	ES70	CANARIAS	177.61808663766504
0.887126604063772	7.693255763186207	2.853071082777293	SWEDEN	SE110	STOCKHOLMS LÄN	176.60096374912763
0.44728872173219614	7.210533302510093	7.356391854573355	POLAND	PL32	PODKARPACKIE	168.9041925697148
0.915112040652323	6.952994661422881	3.470642067280841	SPAIN	ES21	PAÍS VASCO	167.22150186931347
0.31017892019872595	5.16939739693427	4.67418128506651	UKRAINE	UA26		165.45117646090114
0.9140477261544556	7.816452945024543	4.492501537925386	NETHERLANDS	NL22	GELDERLAND	165.35094414446448
0.6546361030199126	5.953099555534328	6.2767716826477855	ITALY	ITF1	ABRUZZO	163.13369393549422
0.8354975136947896	7.099981418930341	5.022780969001392	SPAIN	ES42	CASTILLA-LA MANCHA	163.03294015030022
0.767862883775454	6.613579718689945	3.292614170085544	FRANCE	FR53	POITOU-CHARENTES	162.2461739318733
0.8834597506101586	7.465079470952874	3.715176504881078	GERMANY	DE6	HAMBURG	154.57114807459232
0.517381115168548	7.053203283722732	5.577966880008555	POLAND	PL61	KUJAWSKO-POMORSKIE	154.55571685484207
0.8094386078598227	8.235505318384375	5.048920205830902	SWITZERLAND	CH02		150.4234914304991
0.1931614519386365	5.413310128888357	4.572417173246647	UKRAINE	UA10		149.76258193125537
0.7911473061838352	6.988742872253819	4.653718434117496	FRANCE	FR26	BOURGOGNE	148.43653663621046
0.7780625827433958	7.2267602945853975	4.1743643902824825	AUSTRIA	AT13	WIEN	145.98636868234277
0.7579904808417594	7.5120400767762	4.842890160996547	UNITED KINGDOM	UKN	NORTHERN IRELAND	145.4154552547872
0.24456668998986802	5.468616333886814	7.153273376122367	UKRAINE	UA13		144.76277999137037
0.8415690299619994	6.90110080921339	2.4721101135002694	GERMANY	DE8	MECKLENBURG-VORPOMMERN	144.5733983681088
0.900891002719199	7.788003417003009	4.350352899342259	BELGIUM	BE21	PROV. ANTWERPEN	141.30189486688172
0.925595388238322	8.456696455955157	3.8246832435271547	DENMARK	DK01	HOVEDSTADEN	141.1517605657493
0.836366536069386	6.5635200094623	4.18193330782825	FRANCE	FR25	BASSE-NORMANDIE	139.96463560187283
0.32911369899172505	4.386437165320439	5.165064948780482	UKRAINE	UA21		134.50904372788673
0.8058063306032287	6.477282056534932	4.267616644392525	FRANCE	FR23	HAUTE-NORMANDIE	132.88980742041372
0.9056699501083993	7.962856856182023	3.180082268010391	SWEDEN	SE232	VÄSTRA GÖTALANDS LÄN	130.4453025074083
0.6399683959674208	6.970011053268238	6.135236932904658	POLAND	PL42	ZACHODNIOPOMORSKIE	127.43921221230192
0.7695321687307624	7.5961369948445405	4.744926658699701	AUSTRIA	AT12	NIEDERÖSTERREICH	126.36597877466086
0.7902124082071037	7.79461149328381	5.5220342662147	SWITZERLAND	CH01		125.82592426725695
0.8580608081401085	6.025048869035594	4.241373560351986	FRANCE	FR72	AUVERGNE	124.31758742856626
0.8094637448798085	7.963912669289668	4.371504313466558	FINLAND	FI1B1	HELSINKI-UUSIMAA	123.2127789205043
0.21531474859287292	5.049545364905901	6.503491207414843	UKRAINE	UA09		122.62672081073926
0.32288004194736936	5.258537285666866	4.777274056880481	UKRAINE	UA08		121.35538287578417
0.4800322099909778	6.31223514066768	2.8518341700866614	HUNGARY	HU101	BUDAPEST	121.17448387753026
0.8307537267586316	7.117498905186364	4.36039088536808	SPAIN	ES24	ARAGÓN	119.32508973132798
0.8856429421709704	7.625572177270361	4.348632759423144	BELGIUM	BE25	PROV. WEST-VLAANDEREN	115.87287191503387
0.22449632966586572	5.34810019144191	5.169519649387712	UKRAINE	UA02		114.781155208236
0.8385630717128434	7.990938717144224	4.731860372127664	SWITZERLAND	CH04		114.00340161446366
